FIPS,Percent-of-Population-Under-15-(2013-2017),Percent-of-Population-Aged-15-to-64-(2013-2017),Percent-of-Population-65+-(2013-2017),Percent-of-Population-White-(non-Hispanic)-(2013-2017),Percent-of-Populaiton-Black-(non-Hispanic)-(2013-2017),Percent-of-Population-Hispanic-or-Latino-(2013-2017),Percent-of-Population-Asian-(non-Hispanic)-(2013-2017),Percent-of-Population-Native-American/Alaska-Native-(non-Hispanic)-(2013-2017),Percent-of-Population-Native-Hawaiian/Pacific-Islander-(2013-2017),Percent-of-Population-Aged-25+-who-Have-at-Least-a-High-School-Diploma-(2013-2017),Percent-of-Population-Aged-25+-who-Have-a-Bachelor's-Degree-or-More-(2013-2017),Poverty-Rate-(2013-2017),Median-Household-Income-(2013-2017),Unemployment-Rate-(2013-2017),Percent-of-Residents-with-a-Disability-(Aged-18-64)-(2013-2017),Percent-of-Popualtion-Employed-in-Mining-and-Natural-Resources-(2013-2017),Percent-of-Popualtion-Employed-in-Construction-(2013-2017),Percent-of-Popualtion-Employed-in-Trade-Transportation-and-Utilities-(2013-2017),Number-of-Substance-Use-Facilities-(As-of-March-2023),Number-of-Mental-Health-Facilities-(As-of-March-2023),MDsPerCapita,Urbanicity,Social-Resilience-Score,Economic-Risk-Score,Social-Risk-Score,Economic-Resilience-Score,Prosperity-Index-Score,delta_death_rate,goodsam-law,goodsam-cs_Arrest,goodsam-cs_Charge,goodsam-cs_Prosecution,goodsam-cs_Law provides an affirmative defense,goodsam-cs_None,goodsam-paraphernalia_Arrest,goodsam-paraphernalia_Charge,goodsam-paraphernalia_Prosecution,goodsam-paraphernalia_Law provides an affirmative defense,goodsam-paraphernalia_None,goodsam-paroleyn,goodsam-parole_Protection from arrest,goodsam-parole_Protection from charge,goodsam-parole_Protection from prosecution,goodsam-parole_Protection from revocation of probation and/or parole,goodsam-parole_General protection from sanctions for violation of probation and/or parole,goodsam-mitigation,goodsam-mit-type_Controlled substances offenses,goodsam-mit-type_Alcohol-related offenses,goodsam-mit-type_Other offenses beyond controlled substances and alcohol-related violations
1021,0.2009,0.6466,0.1525,0.8061,0.1001,0.0762,0.0044,0.0031,0.0,0.801,0.1485,0.2027,42594.0,0.0794,0.1682,0.0208,0.0676,0.2263,2.0,1.0,2.28,1,5.0,2.0,4.0,4.0,4.0,20.539973069813087,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,0.1675,0.625,0.2075,0.5621,0.4223,0.0056,0.0005,0.0002,0.0,0.7885,0.1196,0.2095,32622.0,0.1364,0.2395,0.0411,0.0,0.1815,1.0,1.0,0.0,0,4.0,5.0,3.0,4.0,4.0,22.57846014901784,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,0.181,0.6383,0.1806,0.5318,0.4549,0.0017,0.0046,0.0003,0.0013,0.8104,0.1214,0.2464,32735.0,0.1708,0.1235,0.0433,0.019,0.2149,1.0,1.0,8.05,0,4.0,5.0,5.0,4.0,4.0,24.14778444077756,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,0.1744,0.6316,0.194,0.8026,0.1474,0.0311,0.0,0.0088,0.0,0.7461,0.1106,0.1675,38815.0,0.0659,0.1297,0.0137,0.0126,0.1042,1.0,0.0,22.25,0,5.0,3.0,4.0,4.0,4.0,22.25024104427798,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,0.1967,0.6217,0.1816,0.928,0.0236,0.0233,0.0057,0.0014,0.0,0.7418,0.1153,0.1962,36316.0,0.0717,0.2122,0.0239,0.1153,0.1628,0.0,1.0,0.0,0,5.0,2.0,4.0,4.0,4.0,26.682676272430125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,0.195,0.6471,0.1578,0.7137,0.17,0.0656,0.0122,0.0083,0.0,0.8514,0.2367,0.1635,47872.0,0.0619,0.1557,0.0224,0.0257,0.1928,0.0,1.0,3.92,0,4.0,2.0,3.0,4.0,3.0,17.650173560040006,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,0.1769,0.6386,0.1845,0.7885,0.1565,0.024,0.0042,0.006,0.0006,0.8342,0.1847,0.1653,43786.0,0.0753,0.1741,0.0071,0.0611,0.1782,1.0,0.0,11.03,1,3.0,2.0,4.0,3.0,3.0,16.551115361274068,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,0.1841,0.6133,0.2026,0.5072,0.4622,0.0176,0.0011,0.0015,0.0,0.7943,0.0866,0.3254,27609.0,0.2043,0.1898,0.05,0.0198,0.2844,0.0,0.0,7.88,0,4.0,3.0,4.0,5.0,4.0,23.627628573678823,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,0.1472,0.6661,0.1867,0.6502,0.3236,0.0129,0.0,0.0007,0.0,0.7294,0.0994,0.1534,31910.0,0.1258,0.1908,0.0307,0.0153,0.098,0.0,0.0,0.0,0,5.0,4.0,4.0,5.0,5.0,27.61413843888071,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,0.182,0.6163,0.2018,0.8351,0.1298,0.0153,0.0047,0.0034,0.0006,0.8093,0.1492,0.1899,37313.0,0.1066,0.1796,0.0143,0.0401,0.2548,1.0,3.0,7.95,0,4.0,2.0,4.0,4.0,4.0,23.854329560815287,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,0.189,0.6359,0.1751,0.7087,0.2368,0.0168,0.0167,0.0089,0.0,0.7832,0.1465,0.1818,37557.0,0.0736,0.191,0.0318,0.0243,0.1732,0.0,3.0,0.0,0,4.0,3.0,4.0,4.0,4.0,21.58894645941278,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,0.1863,0.6362,0.1775,0.9246,0.0104,0.0421,0.0061,0.0052,0.0002,0.8216,0.1497,0.1712,39297.0,0.0606,0.1346,0.0154,0.0459,0.2382,4.0,1.0,6.15,0,4.0,2.0,4.0,4.0,3.0,34.43356780953318,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,0.1958,0.6499,0.1543,0.7019,0.194,0.0589,0.0102,0.0058,0.0002,0.8583,0.1607,0.2047,44093.0,0.1039,0.1834,0.0047,0.0309,0.1227,1.0,2.0,2.02,0,5.0,4.0,4.0,5.0,4.0,18.14260084262302,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0.2057,0.6375,0.1568,0.2807,0.695,0.0096,0.0039,0.0022,0.0006,0.7902,0.1378,0.343,28136.0,0.149,0.1794,0.0136,0.0289,0.1577,0.0,0.0,0.0,0,4.0,5.0,4.0,5.0,5.0,21.72548640950128,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,0.2043,0.6404,0.1553,0.8102,0.0148,0.1402,0.003,0.0129,0.001,0.7264,0.1137,0.1979,38248.0,0.0634,0.1384,0.0157,0.0319,0.1912,2.0,2.0,4.23,0,5.0,4.0,4.0,5.0,4.0,23.96492662503348,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,0.1887,0.6725,0.1389,0.7369,0.2111,0.028,0.0056,0.002,0.0,0.8683,0.2224,0.143,53398.0,0.0747,0.1578,0.0111,0.0391,0.2119,2.0,1.0,2.47,1,4.0,2.0,2.0,4.0,3.0,11.11701274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0.1855,0.6479,0.1666,0.6059,0.3233,0.0206,0.0011,0.0347,0.0018,0.8046,0.1163,0.252,32334.0,0.1524,0.187,0.0333,0.0359,0.1858,0.0,0.0,7.92,0,5.0,4.0,4.0,4.0,5.0,50.165016501650165,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,0.1791,0.6473,0.1736,0.7843,0.1528,0.0363,0.0068,0.004,0.0006,0.8245,0.1649,0.1838,40478.0,0.0846,0.1834,0.0018,0.0294,0.1816,7.0,4.0,13.54,1,4.0,3.0,4.0,4.0,4.0,34.82871046699496,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,0.1692,0.6353,0.1955,0.8523,0.1224,0.0086,0.0027,0.0,0.0,0.7923,0.1415,0.173,36205.0,0.0877,0.2718,0.0502,0.0245,0.1811,2.0,0.0,0.0,0,4.0,3.0,4.0,4.0,4.0,23.833641184531967,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,0.2028,0.6368,0.1604,0.7807,0.0406,0.1602,0.0032,0.0074,0.0006,0.7567,0.1239,0.2229,36138.0,0.0971,0.1703,0.0174,0.0214,0.1345,0.0,0.0,6.33,0,5.0,4.0,4.0,4.0,5.0,25.338105343172963,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,0.1836,0.6269,0.1895,0.8406,0.0942,0.0371,0.0038,0.0047,0.0,0.7769,0.1166,0.2277,36519.0,0.1032,0.1902,0.0644,0.0285,0.2574,1.0,2.0,0.0,1,5.0,3.0,5.0,4.0,4.0,26.153558752101624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,0.188,0.632,0.18,0.1714,0.8118,0.0062,0.0016,0.0041,0.0,0.7695,0.0997,0.3788,21339.0,0.1815,0.2417,0.0255,0.0153,0.1138,2.0,1.0,0.0,0,3.0,5.0,4.0,4.0,5.0,23.29102131,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,0.1893,0.6341,0.1766,0.3997,0.5828,0.0121,0.0011,0.0032,0.0006,0.814,0.1403,0.2591,33351.0,0.1206,0.2054,0.0745,0.0545,0.1332,0.0,1.0,6.6,1,4.0,4.0,5.0,5.0,5.0,26.38696483936935,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,0.1733,0.6204,0.2063,0.6856,0.2789,0.0253,0.0,0.0,0.0,0.807,0.1614,0.1528,41045.0,0.0753,0.1891,0.1077,0.06,0.2097,0.0,2.0,0.0,1,4.0,2.0,3.0,4.0,4.0,23.27340432,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,0.1969,0.6427,0.1605,0.6745,0.2637,0.0319,0.0082,0.0034,0.0002,0.849,0.2102,0.1888,41945.0,0.0807,0.1634,0.0032,0.0432,0.2794,5.0,11.0,16.36,1,3.0,3.0,3.0,3.0,3.0,8.662925566,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,0.1766,0.6389,0.1845,0.8949,0.0329,0.0273,0.0037,0.0077,0.0004,0.7948,0.1258,0.1879,38422.0,0.0861,0.1577,0.0055,0.0263,0.2031,2.0,3.0,7.6,0,5.0,4.0,4.0,5.0,5.0,17.107664233576642,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,0.1933,0.6636,0.1431,0.5067,0.4234,0.0369,0.015,0.0017,0.0003,0.8899,0.3144,0.181,47220.0,0.0822,0.1362,0.005,0.0444,0.2077,12.0,11.0,15.02,1,1.0,3.0,2.0,3.0,2.0,91.64067146515832,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,0.1782,0.6196,0.2022,0.8614,0.1126,0.0143,0.0,0.003,0.0,0.7742,0.1306,0.2386,34298.0,0.0953,0.1869,0.0269,0.0217,0.1814,0.0,0.0,0.0,0,5.0,4.0,5.0,5.0,5.0,28.4373667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,0.1668,0.6501,0.1831,0.8499,0.0976,0.0239,0.0068,0.004,0.0002,0.8486,0.2168,0.1828,43657.0,0.0764,0.1313,0.0059,0.0448,0.2269,5.0,2.0,5.4,1,2.0,2.0,2.0,4.0,3.0,12.953228052374218,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,0.1837,0.6548,0.1615,0.7666,0.1137,0.0207,0.0009,0.0494,0.0,0.7754,0.1031,0.1828,42339.0,0.0832,0.1915,0.0348,0.0445,0.222,0.0,1.0,5.98,1,5.0,3.0,4.0,5.0,4.0,26.91951066311728,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,0.1808,0.716,0.1032,0.6787,0.2309,0.0369,0.0355,0.0012,0.0001,0.8871,0.3441,0.2301,45056.0,0.0607,0.11,0.0065,0.0336,0.1819,1.0,2.0,3.25,1,3.0,2.0,1.0,4.0,3.0,5.846167836982858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,0.1915,0.6694,0.1391,0.7744,0.1267,0.0569,0.0123,0.0058,0.0001,0.8316,0.2326,0.141,51115.0,0.0794,0.1398,0.0183,0.0982,0.1903,2.0,1.0,4.43,1,4.0,1.0,2.0,3.0,2.0,16.619209590391883,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,0.1921,0.6345,0.1734,0.244,0.7464,0.0047,0.0,0.0008,0.0,0.7481,0.1228,0.2869,27914.0,0.1227,0.2266,0.0521,0.053,0.1379,0.0,0.0,0.0,1,3.0,5.0,4.0,5.0,5.0,28.39564600094652,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,0.1445,0.688,0.1675,0.1542,0.8153,0.0165,0.0022,0.0028,0.0,0.8047,0.2004,0.2554,32390.0,0.1504,0.145,0.0184,0.0,0.1031,1.0,0.0,10.16,0,4.0,4.0,3.0,5.0,4.0,25.401341190814875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,0.1845,0.6788,0.1367,0.6543,0.2398,0.0468,0.0244,0.0055,0.0009,0.9081,0.4067,0.1327,60150.0,0.0733,0.1044,0.0017,0.027,0.1435,14.0,8.0,10.0,1,2.0,1.0,1.0,3.0,2.0,12.858134770396571,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,0.189,0.6246,0.1864,0.4545,0.5276,0.0095,0.0021,0.0025,0.0,0.8386,0.1479,0.2778,30713.0,0.1407,0.2226,0.059,0.0462,0.1885,2.0,4.0,14.95,0,3.0,4.0,4.0,4.0,4.0,24.91777135453005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,0.1693,0.6297,0.201,0.9205,0.0325,0.024,0.0032,0.0038,0.0,0.7989,0.1247,0.1863,34074.0,0.0765,0.2233,0.0097,0.0165,0.1675,5.0,1.0,9.92,0,5.0,4.0,5.0,4.0,5.0,26.45590131948808,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,0.2053,0.6307,0.164,0.8234,0.0209,0.1292,0.0059,0.0043,0.0002,0.7861,0.1657,0.2051,39831.0,0.0717,0.1487,0.0057,0.0275,0.197,2.0,2.0,10.58,0,4.0,3.0,4.0,4.0,4.0,9.5203842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,0.1986,0.6559,0.1454,0.5785,0.352,0.0264,0.0194,0.0061,0.0001,0.8578,0.2251,0.1947,44263.0,0.087,0.1369,0.0064,0.0584,0.2121,11.0,2.0,8.93,1,3.0,3.0,3.0,4.0,3.0,18.10321730377923,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,0.189,0.6329,0.1781,0.5467,0.4242,0.0062,0.0023,0.0114,0.0,0.8203,0.124,0.321,28182.0,0.2183,0.1115,0.0397,0.02,0.2878,0.0,0.0,13.65,0,4.0,5.0,4.0,5.0,5.0,27.303754266211605,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,0.1945,0.673,0.1326,0.3594,0.5669,0.0331,0.0223,0.0013,0.0001,0.8551,0.3146,0.2131,45358.0,0.0845,0.1487,0.001,0.0317,0.1681,4.0,2.0,6.6,1,2.0,3.0,3.0,4.0,3.0,4.837461300309598,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,0.1909,0.6516,0.1575,0.7662,0.1205,0.0781,0.0067,0.0053,0.0,0.8249,0.2143,0.1631,46883.0,0.0893,0.1423,0.0028,0.0633,0.181,3.0,3.0,10.04,1,4.0,3.0,3.0,4.0,4.0,7.527916022,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,0.1856,0.6258,0.1886,0.2963,0.6859,0.0095,0.0018,0.0004,0.0,0.7638,0.1449,0.398,24912.0,0.1173,0.2667,0.0213,0.0223,0.1158,0.0,0.0,10.15,0,3.0,5.0,4.0,5.0,5.0,30.43831168831169,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,0.1705,0.6502,0.1792,0.5485,0.4177,0.0242,0.0006,0.0012,0.0004,0.811,0.1112,0.2393,31679.0,0.1232,0.2357,0.0634,0.0169,0.1345,0.0,0.0,4.99,1,5.0,4.0,5.0,4.0,5.0,24.947610018960184,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,0.167,0.6902,0.1428,0.5656,0.3742,0.0219,0.0212,0.0065,0.0001,0.7996,0.2399,0.2574,33193.0,0.0973,0.1298,0.0117,0.0241,0.2691,1.0,0.0,3.01,0,4.0,3.0,2.0,4.0,3.0,24.040628662439524,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,0.1814,0.6247,0.1939,0.7544,0.1919,0.0292,0.0023,0.0033,0.0019,0.7726,0.1538,0.2056,37496.0,0.0798,0.1272,0.0215,0.0242,0.2053,1.0,0.0,0.0,0,4.0,3.0,4.0,4.0,4.0,26.53106345346009,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,0.212,0.6619,0.126,0.4872,0.4202,0.0507,0.0068,0.0037,0.0022,0.8256,0.1701,0.2154,38400.0,0.0943,0.1604,0.0076,0.0447,0.1904,2.0,0.0,1.71,1,5.0,4.0,4.0,5.0,5.0,15.348932396479976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,0.1908,0.6567,0.1525,0.863,0.0935,0.0227,0.008,0.0028,0.0,0.8348,0.161,0.137,54042.0,0.064,0.152,0.0036,0.0612,0.2411,1.0,1.0,6.93,1,4.0,2.0,3.0,4.0,3.0,48.51228978007762,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,0.2008,0.6695,0.1297,0.789,0.1156,0.0576,0.0198,0.0019,0.0003,0.9157,0.4142,0.0849,72310.0,0.0462,0.0947,0.0067,0.0611,0.2282,3.0,2.0,9.23,1,2.0,1.0,1.0,2.0,1.0,37.87308631664813,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,0.1615,0.6762,0.1623,0.2458,0.7166,0.0029,0.0282,0.0031,0.0,0.7998,0.1812,0.3672,20428.0,0.1529,0.1866,0.025,0.0235,0.168,1.0,1.0,0.0,0,4.0,5.0,3.0,5.0,5.0,22.58185923974408,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,0.1824,0.6561,0.1615,0.6352,0.3205,0.0216,0.0052,0.0026,0.0004,0.7981,0.1309,0.2079,37923.0,0.1204,0.1806,0.0158,0.0259,0.1567,1.0,1.0,3.7,0,5.0,4.0,4.0,5.0,4.0,12.336997421567538,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,0.1767,0.6281,0.1952,0.6907,0.2703,0.0241,0.0051,0.0034,0.0,0.7964,0.1732,0.2336,39395.0,0.098,0.1582,0.0058,0.0374,0.1352,1.0,0.0,2.44,0,4.0,3.0,4.0,3.0,4.0,21.97372918599541,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,0.1755,0.7073,0.1172,0.6298,0.3096,0.0329,0.015,0.0013,0.0001,0.8814,0.2937,0.1796,48022.0,0.0699,0.1043,0.0227,0.0438,0.1651,4.0,3.0,5.93,1,4.0,2.0,2.0,3.0,3.0,12.347447288747524,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,0.1822,0.6365,0.1813,0.8956,0.0566,0.0226,0.0046,0.0005,0.0,0.7855,0.1054,0.2193,37025.0,0.1099,0.2382,0.032,0.0289,0.2384,5.0,1.0,15.25,1,4.0,3.0,5.0,4.0,4.0,32.01561142195051,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,0.1858,0.647,0.1672,0.6506,0.2477,0.013,0.0065,0.0781,0.0,0.7974,0.0962,0.2161,40293.0,0.1614,0.2284,0.0542,0.0516,0.2112,1.0,1.0,0.0,0,4.0,4.0,4.0,4.0,4.0,23.65604116151162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,0.1685,0.6539,0.1775,0.2743,0.7195,0.0056,0.0,0.0006,0.0,0.7985,0.113,0.3489,24442.0,0.204,0.167,0.04,0.0298,0.1373,0.0,0.0,8.99,0,4.0,5.0,4.0,5.0,5.0,26.98084360104325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,0.1732,0.6266,0.2002,0.9427,0.0041,0.0292,0.0035,0.0036,0.0,0.76,0.1309,0.2057,33896.0,0.0873,0.247,0.0107,0.0204,0.1652,2.0,1.0,20.82,0,5.0,4.0,5.0,3.0,5.0,24.98646566443177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,0.1028,0.8306,0.0667,0.1491,0.0661,0.1003,0.2946,0.3331,0.0109,0.8436,0.1194,0.155,65926.0,0.0261,0.0615,0.001,0.0,0.0503,0.0,2.0,0.0,0,5.0,3.0,2.0,5.0,4.0,30.31221582297666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2016,0.1337,0.8091,0.0572,0.2604,0.0544,0.1383,0.3603,0.1262,0.0247,0.8748,0.157,0.0768,86964.0,0.0109,0.0739,0.0133,0.0074,0.2151,0.0,1.0,17.5,0,5.0,3.0,3.0,4.0,4.0,17.50087504375219,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
